# timestamp x y z qw qx qy qz
1.73981e+09 222.972 -12.041 -199.112 -0.18767 -0.108115 0.169974 0.961353
1.73981e+09 223.212 -12.9135 -200.922 -0.18867 -0.108154 0.172978 0.960617
1.73981e+09 223.104 -13.67 -203.222 -0.18725 -0.107626 0.173288 0.960898
1.73981e+09 223.144 -11.8871 -205.404 -0.18708 -0.108517 0.16945 0.961515
1.73981e+09 223.448 -2.83268 -207.548 -0.20508 -0.112034 0.166363 0.957974
1.73981e+09 223.654 4.5891 -208.285 -0.221598 -0.115328 0.165517 0.954043
1.73981e+09 223.527 2.82882 -210.586 -0.220274 -0.114172 0.167936 0.954066
1.73981e+09 223.387 1.80573 -212.886 -0.217685 -0.113405 0.167789 0.954777
1.73981e+09 223.129 7.92573 -215.128 -0.228435 -0.115542 0.164482 0.952582
1.73981e+09 222.917 6.25512 -217.47 -0.225799 -0.114296 0.165511 0.953183
1.73981e+09 222.912 4.31634 -219.599 -0.224535 -0.113291 0.168364 0.953102
1.73981e+09 222.188 12.5634 -221.926 -0.240866 -0.115667 0.165293 0.949359
1.73981e+09 221.995 13.1023 -224.024 -0.239004 -0.11553 0.16267 0.950299
1.73981e+09 221.153 21.8955 -226.064 -0.258771 -0.118415 0.161363 0.944975
1.73981e+09 220.751 20.7035 -228.531 -0.257792 -0.116864 0.162541 0.945233
1.73981e+09 218.952 35.0631 -230.342 -0.290154 -0.122175 0.160474 0.935485
1.73981e+09 218.78 36.2733 -232.204 -0.291207 -0.122527 0.159004 0.935363
1.73981e+09 218.645 35.8836 -234.243 -0.292584 -0.121993 0.160664 0.934719
1.73981e+09 217.003 48.2803 -235.262 -0.320213 -0.128026 0.159161 0.925063
1.73981e+09 217.983 48.4778 -236.014 -0.319165 -0.129997 0.15896 0.925185
1.73981e+09 219.147 47.992 -236.67 -0.317387 -0.131801 0.159497 0.925449
1.73981e+09 217.078 60.2555 -237.268 -0.341608 -0.138118 0.155918 0.91647
1.73981e+09 217.844 60.9819 -237.817 -0.341919 -0.140152 0.155714 0.91608
1.73981e+09 218.542 59.0781 -239.03 -0.342548 -0.140082 0.160147 0.915091
1.73981e+09 218.827 58.994 -240.018 -0.342619 -0.140585 0.160711 0.914888
1.73981e+09 218.89 60.3965 -240.779 -0.34189 -0.141672 0.157901 0.915482
1.73981e+09 217.358 60.5839 -243.197 -0.343363 -0.138944 0.157309 0.915451
1.73981e+09 210.161 71.9573 -247.428 -0.373894 -0.136685 0.15523 0.904115
1.73981e+09 203.518 71.6214 -253.963 -0.376079 -0.124336 0.150889 0.905725
1.73981e+09 192.813 72.787 -262.792 -0.381289 -0.106561 0.142732 0.907133
1.73981e+09 178.05 74.7049 -273.353 -0.385369 -0.0828949 0.129337 0.909885
1.73981e+09 157.52 75.1542 -286.444 -0.389349 -0.0495623 0.114079 0.912654
1.73981e+09 131.325 77.9671 -299.519 -0.397489 -0.011056 0.094166 0.912695
1.73981e+09 117.008 79.4415 -305.392 -0.400458 0.00946885 0.082932 0.912505
1.73981e+09 81.3624 93.6745 -313.639 -0.429823 0.0468542 0.0507298 0.900269
1.73981e+09 44.4852 97.0393 -320.736 -0.438601 0.0952121 0.0234652 0.893316
1.73981e+09 6.26401 99.9401 -323.774 -0.439088 0.146241 -0.00680039 0.886436
1.73981e+09 -34.0061 102.909 -321.96 -0.435128 0.200255 -0.0390521 0.876947
1.73981e+09 -54.5195 103.959 -319.268 -0.432412 0.228043 -0.0547642 0.870642
1.73981e+09 -98.5248 115.844 -305.186 -0.445239 0.275521 -0.0991345 0.846182
1.73981e+09 -139.762 113.246 -290.652 -0.438284 0.33452 -0.125837 0.824723
1.73981e+09 -159.339 112.223 -281.29 -0.432387 0.363692 -0.139387 0.813229
1.73981e+09 -194.684 122.965 -254.187 -0.434167 0.405739 -0.183814 0.782999
1.73981e+09 -225 121.572 -229.6 -0.434905 0.448673 -0.209169 0.752196
1.73981e+09 -246.594 125.481 -204.866 -0.453638 0.468497 -0.239758 0.719194
1.73981e+09 -258.247 125.737 -190.862 -0.461173 0.481375 -0.255363 0.700277
1.73981e+09 -261.557 125.306 -187.165 -0.460993 0.486642 -0.258926 0.695429
1.73981e+09 -266.965 114.386 -187.602 -0.477128 0.491404 -0.250344 0.684251
1.73981e+09 -267.205 111.73 -190.118 -0.471924 0.496039 -0.245664 0.686209
1.73981e+09 -266.034 114.695 -191.366 -0.472291 0.492538 -0.249022 0.687266
1.73981e+09 -266.209 103.584 -198.67 -0.497241 0.48546 -0.235128 0.679555
1.73981e+09 -266.265 102.423 -199.9 -0.498564 0.485519 -0.233549 0.679088
1.73981e+09 -265.274 88.4217 -208.97 -0.524741 0.478793 -0.214485 0.670373
1.73981e+09 -264.569 87.6802 -210.923 -0.52643 0.47744 -0.212656 0.670597
1.73981e+09 -263.1 88.2305 -214.102 -0.530301 0.473092 -0.211929 0.670858
1.73981e+09 -261.811 87.9354 -217.404 -0.531299 0.471094 -0.209934 0.672101
1.73981e+09 -260.238 75.0985 -226.469 -0.552703 0.466265 -0.192141 0.663474
1.73981e+09 -256.244 63.0315 -236.192 -0.576862 0.457206 -0.173382 0.654318
1.73981e+09 -255.476 63.6285 -237.748 -0.577083 0.455757 -0.173219 0.655176
1.73981e+09 -252.455 47.6027 -246.311 -0.596282 0.453938 -0.15095 0.644672
1.73981e+09 -252.087 47.1062 -248.609 -0.594815 0.454645 -0.149761 0.645806
1.73981e+09 -252.236 48.0171 -250.136 -0.594632 0.45426 -0.151027 0.64595
1.73981e+09 -250.647 36.6623 -255.449 -0.611309 0.452485 -0.136859 0.634688
1.73981e+09 -245.263 31.324 -263.113 -0.61568 0.4485 -0.124701 0.635795
1.73981e+09 -245.917 30.6317 -264.398 -0.616197 0.449509 -0.124706 0.63458
1.73981e+09 -245.039 25.2939 -267.586 -0.620835 0.450341 -0.118008 0.630739
1.73981e+09 -247.081 26.9568 -267.367 -0.62234 0.450582 -0.122352 0.628251
1.73981e+09 -245.636 18.4297 -271.109 -0.63304 0.450364 -0.112095 0.619571
1.73981e+09 -246.773 16.015 -271.989 -0.632593 0.453668 -0.110792 0.617848
1.73981e+09 -243.98 8.97196 -276.608 -0.640593 0.45234 -0.100654 0.61229
1.73981e+09 -243.671 10.5452 -278.631 -0.641191 0.450604 -0.101979 0.612723
1.73981e+09 -240.43 -1.43899 -283.389 -0.650878 0.451926 -0.0865517 0.603846
1.73981e+09 -238.229 -1.48934 -286.992 -0.652926 0.448857 -0.0840786 0.604273
1.73981e+09 -231.194 -10.6533 -294.254 -0.664264 0.443874 -0.0677403 0.597612
1.73981e+09 -228.145 -9.9339 -298.385 -0.664564 0.440292 -0.0650141 0.600225
1.73981e+09 -225.008 -10.8236 -302.424 -0.664215 0.438187 -0.0606451 0.602605
1.73981e+09 -217.155 -21.4945 -309.329 -0.674427 0.434585 -0.042327 0.595392
1.73981e+09 -215.743 -21.1874 -311.209 -0.674431 0.433024 -0.0410674 0.596612
1.73981e+09 -205.025 -35.7768 -318.893 -0.693728 0.426401 -0.0168502 0.580206
1.73981e+09 -203.032 -34.0182 -322.127 -0.693361 0.423354 -0.0162132 0.582888
1.73981e+09 -201.753 -33.4252 -324.721 -0.691631 0.422466 -0.0152906 0.585606
1.73981e+09 -192.317 -46.0108 -330.537 -0.706201 0.418096 0.00538214 0.571356
1.73981e+09 -195.405 -43.8086 -332.717 -0.702348 0.42064 0.000367774 0.574255
1.73981e+09 -191.398 -52.3491 -335.204 -0.715399 0.418567 0.0115437 0.559349
1.73981e+09 -195.64 -52.7042 -333.901 -0.714245 0.42293 0.00732471 0.557611
1.73981e+09 -200.196 -53.1587 -332.289 -0.713854 0.427348 0.00278826 0.554777
1.73981e+09 -204.673 -52.9315 -330.753 -0.714067 0.430847 -0.00226558 0.551792
1.73981e+09 -199.287 -60.8651 -333.845 -0.729289 0.426243 0.00930129 0.535133
1.73981e+09 -203.53 -62.7892 -332.076 -0.727904 0.431855 0.00619253 0.532559
1.73981e+09 -208.233 -65.2052 -330.427 -0.728322 0.437439 0.00283627 0.527434
1.73981e+09 -211.084 -65.2516 -329.791 -0.728141 0.439862 -0.000268159 0.525673
1.73981e+09 -212.877 -67.3647 -329.438 -0.729378 0.442469 -0.000723829 0.521755
1.73981e+09 -206.287 -71.962 -333.885 -0.742638 0.435 0.00915838 0.509097
1.73981e+09 -206.68 -71.2523 -335.103 -0.742806 0.434666 0.00820749 0.509154
1.73981e+09 -206.348 -68.8227 -337.199 -0.74574 0.431088 0.00667863 0.507928
1.73981e+09 -196.437 -65.7421 -345.135 -0.765443 0.411813 0.0146565 0.49426
1.73981e+09 -194.033 -68.7974 -347.34 -0.765673 0.412475 0.0194631 0.493184
1.73981e+09 -180.797 -77.0242 -355.09 -0.775459 0.40501 0.0392586 0.482793
1.73981e+09 -178.371 -68.2977 -359.675 -0.779099 0.394422 0.0360094 0.485942
1.73981e+09 -166.498 -82.1331 -364.226 -0.786383 0.394084 0.0579285 0.472169
1.73981e+09 -159.792 -82.5548 -369.628 -0.790053 0.388215 0.0653543 0.46993
1.73981e+09 -153.945 -85.3914 -373.213 -0.789833 0.386752 0.073361 0.470324
1.73981e+09 -139.014 -97.137 -378.128 -0.797414 0.382975 0.0964867 0.456236
1.73981e+09 -134.17 -89.3209 -383.635 -0.798746 0.372721 0.0968309 0.462285
1.73981e+09 -126.21 -86.7301 -388.917 -0.808874 0.360818 0.10407 0.45244
1.73981e+09 -124.098 -89.1907 -390.999 -0.806517 0.362565 0.107634 0.454414
1.73981e+09 -109.888 -97.9613 -395.15 -0.821757 0.354027 0.12832 0.427684
1.73981e+09 -110.628 -96.1912 -397.349 -0.823048 0.352457 0.126604 0.427009
1.73981e+09 -113.228 -94.75 -398.932 -0.824075 0.352388 0.123143 0.426097
1.73981e+09 -102.061 -110.477 -399.971 -0.834362 0.353881 0.143721 0.397432
1.73981e+09 -105.757 -108.087 -401.647 -0.834206 0.354121 0.138616 0.399355
1.73981e+09 -92.7318 -114.602 -405.128 -0.848281 0.345177 0.156022 0.37004
1.73981e+09 -93.5365 -118.661 -405.776 -0.849155 0.348577 0.157105 0.364345
1.73981e+09 -80.3051 -127.673 -407.896 -0.858152 0.34428 0.175163 0.338177
1.73981e+09 -82.3696 -124.417 -410.446 -0.858948 0.342263 0.171615 0.340018
1.73981e+09 -68.7706 -126.453 -414.351 -0.869333 0.331274 0.187011 0.315507
1.73981e+09 -70.68 -130.349 -414.702 -0.869223 0.335564 0.186483 0.311565
1.73981e+09 -67.6736 -134.923 -415.708 -0.872966 0.335671 0.191398 0.297694
1.73981e+09 -53.7527 -134.588 -419.892 -0.880696 0.324076 0.205947 0.277372
1.73981e+09 -54.8964 -132.793 -422.218 -0.881127 0.322928 0.204148 0.27867
1.73981e+09 -38.358 -135.719 -425.096 -0.887594 0.313512 0.222503 0.253731
1.73981e+09 -36.444 -137.762 -426.459 -0.887556 0.314349 0.225111 0.250509
1.73981e+09 -19.9228 -142.152 -428.087 -0.891206 0.307977 0.243608 0.227062
1.73981e+09 -18.3155 -139.715 -430.854 -0.891493 0.30517 0.244609 0.228642
1.73981e+09 -2.43186 -136.246 -434.251 -0.896924 0.291588 0.260306 0.206748
1.73981e+09 -1.59018 -137.433 -435.66 -0.896265 0.292631 0.261464 0.206673
1.73981e+09 -0.185756 -138.174 -437.115 -0.895829 0.292938 0.263066 0.206094
1.73981e+09 16.6936 -136.73 -439.793 -0.899691 0.281544 0.280245 0.180977
1.73981e+09 16.4991 -139.982 -439.555 -0.898378 0.285161 0.280702 0.181125
1.73981e+09 31.36 -137.016 -441.287 -0.902312 0.273185 0.295457 0.154622
1.73981e+09 29.35 -132.395 -444.238 -0.903799 0.269341 0.292574 0.158123
1.73981e+09 45.473 -134.727 -443.588 -0.90487 0.262846 0.309489 0.127826
1.73981e+09 43.7291 -137.467 -444.164 -0.90507 0.265536 0.308082 0.1242
1.73981e+09 40.0118 -133.645 -446.907 -0.907828 0.261863 0.303755 0.122509
1.73981e+09 49.5037 -128.745 -448.611 -0.911278 0.250058 0.312718 0.0961801
1.73981e+09 35.9108 -129.75 -450.729 -0.915295 0.252939 0.298996 0.0941143
1.73981e+09 14.4062 -130.721 -452.7 -0.921714 0.256353 0.277198 0.0888067
1.73981e+09 -14.9337 -130.755 -453.728 -0.930386 0.258875 0.247131 0.0793229
1.73981e+09 -36.4475 -125.784 -455.012 -0.94183 0.246686 0.224026 0.0437622
1.73981e+09 -83.8255 -125.034 -449.905 -0.952328 0.248266 0.174374 0.0320803
1.73981e+09 -134.485 -124.143 -438.673 -0.960947 0.24881 0.11976 0.0182058
1.73981e+09 -186.914 -122.352 -420.517 -0.967308 0.246218 0.0607624 0.000597059
1.73981e+09 -227.68 -117.424 -402.523 -0.973634 0.224377 0.0116501 -0.0394563
1.73981e+09 -280.459 -117.495 -368.695 -0.972314 0.219866 -0.0550905 -0.0568264
1.73981e+09 -323.808 -116.298 -332.71 -0.968546 0.202948 -0.115769 -0.0856008
1.73981e+09 -366.803 -113.909 -286.654 -0.958849 0.194234 -0.182298 -0.0982256
1.73981e+09 -396.269 -111.245 -246.579 -0.948735 0.174065 -0.235083 -0.11975
1.73981e+09 -417.777 -115.016 -207.133 -0.935257 0.169415 -0.281255 -0.13224
1.73981e+09 -429.919 -116.991 -180.349 -0.925195 0.164516 -0.311577 -0.140958
1.73981e+09 -429.436 -125.594 -177.217 -0.922185 0.151923 -0.315669 -0.163853
1.73981e+09 -428.577 -130.151 -177.454 -0.920609 0.141024 -0.316788 -0.179548
1.73981e+09 -433.945 -131.2 -164.391 -0.915125 0.143182 -0.331724 -0.178897
1.73981e+09 -437.366 -132.478 -155.31 -0.910779 0.140852 -0.34254 -0.182504
1.73981e+09 -434.317 -142.459 -156.779 -0.908186 0.134795 -0.341549 -0.200931
1.73981e+09 -434.815 -145.262 -154.274 -0.905962 0.135243 -0.345286 -0.204256
1.73981e+09 -428.515 -162.849 -156.19 -0.901443 0.137981 -0.342557 -0.225867
1.73981e+09 -429.31 -164.079 -154.274 -0.899524 0.135672 -0.346232 -0.229289
1.73981e+09 -413.394 -197.212 -160.729 -0.891814 0.150166 -0.335696 -0.263488
1.73981e+09 -412.971 -200.417 -159.497 -0.890016 0.153954 -0.337882 -0.264585
1.73981e+09 -402.193 -220.408 -161.746 -0.884063 0.163762 -0.332374 -0.284855
1.73981e+09 -384.152 -246.167 -170.277 -0.877128 0.176976 -0.319405 -0.311938
1.73981e+09 -382.641 -247.12 -174.083 -0.877475 0.177728 -0.317001 -0.312987
1.73981e+09 -365.844 -268.444 -180.506 -0.870125 0.188265 -0.306548 -0.336849
1.73981e+09 -346.558 -287.086 -191.607 -0.864284 0.197738 -0.291053 -0.359446
1.73981e+09 -345.857 -284.925 -197.929 -0.865923 0.19381 -0.287472 -0.360521
1.73981e+09 -324.408 -305.354 -205.633 -0.858313 0.210093 -0.272739 -0.380491
1.73981e+09 -323.012 -305.732 -209.038 -0.858749 0.211273 -0.270544 -0.380419
1.73981e+09 -323.544 -304.826 -211.339 -0.859771 0.21228 -0.269917 -0.37799
1.73981e+09 -300.817 -321.609 -221.828 -0.853611 0.226646 -0.251718 -0.395751
1.73981e+09 -282.41 -332.8 -231.197 -0.849591 0.238108 -0.235826 -0.40729
1.73981e+09 -259.122 -345.81 -241.06 -0.842255 0.247573 -0.218381 -0.426173
1.73981e+09 -260.291 -343.755 -244.641 -0.844279 0.247156 -0.217027 -0.423092
1.73981e+09 -237.478 -355.755 -253.571 -0.837091 0.25894 -0.200219 -0.438339
1.73981e+09 -238.468 -352.521 -258.991 -0.839035 0.254636 -0.198361 -0.437989
1.73981e+09 -205.582 -373.276 -261.021 -0.822982 0.27488 -0.182199 -0.462542
1.73981e+09 -206.037 -373.286 -262.498 -0.822844 0.274597 -0.182923 -0.46267
1.73981e+09 -171.523 -387.046 -269.416 -0.808092 0.287299 -0.161916 -0.488088
1.73981e+09 -169.954 -387.645 -271.391 -0.808291 0.289739 -0.160104 -0.486912
1.73981e+09 -133.309 -398.288 -277.575 -0.792647 0.301763 -0.137148 -0.511703
1.73981e+09 -117.454 -404.798 -278.115 -0.784032 0.310664 -0.129993 -0.521424
1.73981e+09 -117.092 -404.003 -280.336 -0.78443 0.309669 -0.128885 -0.521693
1.73981e+09 -88.3506 -410.087 -284.111 -0.770806 0.318967 -0.112079 -0.53996
1.73981e+09 -89.998 -412.081 -282.54 -0.770163 0.321355 -0.115388 -0.538763
1.73981e+09 -96.0175 -410.942 -284.048 -0.772241 0.318211 -0.119715 -0.536706
1.73981e+09 -66.5954 -418.032 -284.183 -0.75713 0.330909 -0.104386 -0.553495
1.73981e+09 -36.6247 -422.23 -285.461 -0.739748 0.338804 -0.0898764 -0.574376
1.73981e+09 -36.2458 -419.621 -291.183 -0.740812 0.335213 -0.0873269 -0.575504
1.73981e+09 -11.5694 -425.934 -286.008 -0.725403 0.349121 -0.0778007 -0.588092
1.73981e+09 11.8927 -426.364 -287.428 -0.713565 0.356921 -0.0637014 -0.599479
1.73981e+09 13.518 -423.09 -294.039 -0.714549 0.3533 -0.0595566 -0.600876
1.73981e+09 39.4052 -424.911 -291.195 -0.700531 0.365786 -0.0455383 -0.611051
1.73981e+09 72.0338 -423.036 -289.852 -0.681548 0.376105 -0.0273375 -0.627128
1.73981e+09 72.2358 -420.944 -294.766 -0.684042 0.374994 -0.02371 -0.625222
1.73981e+09 110.835 -417.858 -289.304 -0.656846 0.38643 -0.00643317 -0.647444
1.73981e+09 141.489 -412.799 -285.296 -0.633531 0.39404 0.0069075 -0.665825
1.73981e+09 140.636 -411.291 -289.827 -0.63345 0.390536 0.00657493 -0.667967
1.73981e+09 170.626 -404.354 -285.514 -0.609868 0.397898 0.0199984 -0.685083
1.73981e+09 169.803 -408.261 -282.394 -0.607032 0.400988 0.0142975 -0.685942
1.73981e+09 191.732 -400.229 -281.884 -0.590426 0.404533 0.0262779 -0.697897
1.73981e+09 216.892 -392.776 -276.378 -0.567122 0.410882 0.0352471 -0.712956
1.73981e+09 216.008 -394.714 -275.304 -0.56622 0.412011 0.0323015 -0.713161
1.73981e+09 237.27 -396.26 -257.308 -0.540073 0.427431 0.0289876 -0.72442
1.73981e+09 234.143 -394.409 -264.932 -0.544808 0.423022 0.0312958 -0.723366
1.73981e+09 254.376 -382.849 -265.463 -0.529859 0.425758 0.0454974 -0.732058
1.73981e+09 255.152 -384.267 -264.627 -0.52822 0.428036 0.0438706 -0.732014
1.73981e+09 275.112 -380.945 -251.312 -0.509336 0.441977 0.0491058 -0.736764
1.73981e+09 273.295 -383.747 -250.971 -0.510987 0.444304 0.047074 -0.73435
1.73981e+09 289.566 -376.471 -245.858 -0.497668 0.451302 0.0562094 -0.738576
1.73981e+09 290.984 -376.007 -246.788 -0.496824 0.452438 0.0572017 -0.738372
1.73981e+09 310.007 -367.782 -237.927 -0.477368 0.460914 0.0641558 -0.74536
1.73981e+09 309.671 -367.682 -240.407 -0.479057 0.461022 0.0654876 -0.744093
1.73981e+09 323.274 -362.068 -232.871 -0.461501 0.466897 0.0669309 -0.751362
1.73981e+09 334.92 -359.816 -221.659 -0.441657 0.474387 0.0617988 -0.758997
1.73981e+09 142.493 -292.311 -445.113 -0.275548 0.112743 -0.0705559 -0.952042
1.73981e+09 89.5969 -295.662 -457.657 -0.269429 0.0572733 -0.0904195 -0.957054
1.73981e+09 64.361 -292.717 -465.269 -0.228698 0.0124222 -0.104127 -0.967833
1.73981e+09 14.6195 -289.942 -472.357 -0.218906 -0.0414778 -0.114057 -0.968169
1.73981e+09 -50.1357 -285.357 -474.58 -0.203517 -0.111787 -0.124967 -0.964608
1.73981e+09 -59.844 -277.086 -479.824 -0.173598 -0.135559 -0.121456 -0.967851
1.73981e+09 -70.1276 -280.81 -476.948 -0.170921 -0.146153 -0.12727 -0.966037
1.73981e+09 -85.9512 -284.22 -473.699 -0.167771 -0.162316 -0.133683 -0.963138
1.73981e+09 -74.8814 -267.573 -486.673 -0.140067 -0.165073 -0.117121 -0.969234
1.73981e+09 -80.2313 -268.411 -486.837 -0.141934 -0.169328 -0.118545 -0.968055
1.73981e+09 -83.5576 -272.703 -484.605 -0.144219 -0.171185 -0.123146 -0.966815
1.73981e+09 -297.667 -317.42 -433.14 0.228687 -0.491728 -0.136943 -0.828946
1.73981e+09 -337.298 -322.052 -400.407 0.24447 -0.5347 -0.127454 -0.798803
1.73981e+09 -378.853 -315.888 -367.649 0.251485 -0.574441 -0.108795 -0.771322
1.73981e+09 -396.284 -332.185 -334.274 0.284024 -0.607802 -0.105476 -0.734018
1.73981e+09 -426.757 -332.906 -294.587 0.288717 -0.643123 -0.0921612 -0.703237
1.73981e+09 -449.104 -335.942 -256.216 0.29738 -0.674051 -0.0802834 -0.671398
1.73981e+09 -464.354 -339.056 -223.736 0.305563 -0.698332 -0.0700756 -0.643469
1.73981e+09 -468.192 -347.58 -202.459 0.314808 -0.713073 -0.0681923 -0.622714
1.73981e+09 -453.253 -368.545 -200.453 0.342178 -0.71492 -0.0762096 -0.604976
1.73981e+09 -455.893 -368.761 -194.956 0.341343 -0.719053 -0.074775 -0.600713
1.73981e+09 -452.986 -371.856 -196.727 0.342919 -0.718233 -0.0777595 -0.600418
1.73981e+09 -453.616 -368.068 -203.283 0.338043 -0.714628 -0.0778919 -0.607426
1.73981e+09 -446.626 -365.948 -222.715 0.336513 -0.702414 -0.0823311 -0.621767
1.73981e+09 -413.71 -382.612 -257.059 0.353031 -0.677265 -0.105023 -0.636907
1.73981e+09 -400.939 -369.226 -295.114 0.344644 -0.650308 -0.106941 -0.668494
1.73981e+09 -376.702 -366.652 -329.226 0.328871 -0.619879 -0.122578 -0.701833
1.73981e+09 -355.013 -372.681 -346.51 0.325415 -0.601205 -0.137323 -0.716798
1.73981e+09 -303.088 -380.641 -385.832 0.323559 -0.556132 -0.163837 -0.747786
1.73981e+09 -262.132 -403.288 -393.55 0.324465 -0.532536 -0.196036 -0.756768
1.73981e+09 -220.154 -396.133 -426.063 0.308085 -0.48704 -0.207628 -0.790421
1.73981e+09 -170.481 -397.719 -447.614 0.292292 -0.441 -0.22655 -0.817777
1.73981e+09 -146.137 -398.93 -455.448 0.28495 -0.418965 -0.235504 -0.829343
1.73981e+09 -86.5378 -428.995 -444.259 0.276142 -0.381035 -0.280267 -0.836665
1.73981e+09 -65.0404 -428.888 -448.399 0.271765 -0.361713 -0.286699 -0.844459
1.73981e+09 -44.7532 -428.122 -451.993 0.266042 -0.342555 -0.292048 -0.8524
1.73981e+09 -5.12037 -442.694 -441.08 0.251401 -0.31051 -0.317403 -0.860021
1.73981e+09 21.5405 -443.891 -440.207 0.238421 -0.283313 -0.325856 -0.869889
1.73981e+09 40.2616 -447.455 -436.124 0.230425 -0.26569 -0.334444 -0.874335
1.73981e+09 48.2099 -449.004 -434.19 0.228068 -0.258683 -0.338214 -0.875602
1.73981e+09 69.947 -473.345 -405.709 0.22301 -0.248547 -0.370299 -0.866816
1.73981e+09 77.9878 -474.106 -404.407 0.215691 -0.238261 -0.372914 -0.870427
1.73981e+09 79.3175 -473.342 -406.201 0.2117 -0.234644 -0.372001 -0.872777
1.73981e+09 79.8593 -471.774 -408.48 0.211892 -0.233662 -0.370478 -0.873642
1.73981e+09 89.7113 -481.421 -396.203 0.214807 -0.231251 -0.384864 -0.86733
1.73981e+09 90.4543 -481.263 -396.841 0.214781 -0.230563 -0.384942 -0.867484
1.73981e+09 110.797 -491.555 -379.739 0.221732 -0.222577 -0.405054 -0.858618
1.73981e+09 113.856 -493.121 -378.174 0.220975 -0.220364 -0.407914 -0.85803
1.73981e+09 115.124 -493.442 -378.068 0.220917 -0.219433 -0.408764 -0.857879
1.73981e+09 129.344 -494.421 -372.812 0.227815 -0.212499 -0.416475 -0.854103
1.73981e+09 130.643 -493.651 -374.863 0.226876 -0.210529 -0.415939 -0.855102
1.73981e+09 132.121 -493.129 -376.602 0.225331 -0.208183 -0.415645 -0.856227
1.73981e+09 133.245 -492.88 -377.291 0.224712 -0.206797 -0.415705 -0.856697
1.73981e+09 167.779 -481.232 -379.062 0.247179 -0.187069 -0.420386 -0.85275
1.73981e+09 202.214 -471.091 -376.373 0.266137 -0.166399 -0.42829 -0.847378
1.73981e+09 204.966 -471.989 -375.363 0.266066 -0.16465 -0.430671 -0.846535
1.73981e+09 206.325 -472.919 -374.278 0.26612 -0.164075 -0.432443 -0.845726
1.73981e+09 239.663 -461.722 -369.054 0.286655 -0.145185 -0.441343 -0.837835
1.73981e+09 266.469 -451.409 -365.101 0.30257 -0.129289 -0.44847 -0.83103
1.73981e+09 264.854 -450.181 -369.515 0.30196 -0.129515 -0.445922 -0.832586
1.73981e+09 260.975 -450.108 -374.078 0.301367 -0.13207 -0.44348 -0.833703
1.73981e+09 282.091 -439.759 -371.934 0.31617 -0.119898 -0.448038 -0.827601
1.73981e+09 295.846 -433.913 -369.846 0.324564 -0.11183 -0.452225 -0.823192
1.73981e+09 293.78 -434.755 -372.228 0.325593 -0.114435 -0.452251 -0.822413
1.73981e+09 309.767 -424.19 -373.143 0.339197 -0.105402 -0.454604 -0.816805
1.73981e+09 310.134 -418.067 -381.386 0.342482 -0.103843 -0.449007 -0.818728
1.73981e+09 325.034 -408.926 -379.824 0.34909 -0.0922373 -0.450624 -0.816435
1.73981e+09 324.581 -413.289 -377.159 0.349888 -0.0953927 -0.455506 -0.813014
1.73981e+09 343.179 -404.956 -371.413 0.36097 -0.0843641 -0.462714 -0.805282
1.73981e+09 343.627 -398.77 -379.315 0.361405 -0.0809549 -0.456317 -0.809078
1.73981e+09 344.646 -397.39 -380.679 0.361915 -0.0798065 -0.455693 -0.809316
1.73981e+09 364.777 -387.946 -373.313 0.372026 -0.0665901 -0.463302 -0.80157
1.73981e+09 363.859 -388.339 -374.626 0.37149 -0.0671308 -0.46288 -0.802017
1.73981e+09 388.426 -366.001 -374.18 0.390115 -0.0489174 -0.464201 -0.793684
1.73981e+09 388.157 -366.236 -375.049 0.39053 -0.0494958 -0.464422 -0.793315
1.73981e+09 387.378 -367.874 -375.887 0.39102 -0.0512649 -0.465808 -0.792148
1.73981e+09 407.914 -347.828 -374.882 0.407674 -0.0359393 -0.467548 -0.783523
1.73981e+09 407.309 -346.848 -377.22 0.408157 -0.0360781 -0.466243 -0.784043
1.73981e+09 405.924 -346.957 -380.181 0.40796 -0.0369861 -0.465161 -0.784745
1.73981e+09 432.161 -319.04 -377.226 0.429778 -0.0164042 -0.467605 -0.772248
1.73981e+09 433.16 -316.443 -379.686 0.432613 -0.0159257 -0.467138 -0.770957
1.73981e+09 435.168 -314.454 -380.452 0.435325 -0.0150735 -0.468099 -0.768861
1.73981e+09 436.282 -313.698 -380.51 0.436238 -0.0144457 -0.468716 -0.767979
1.73981e+09 459.494 -285.863 -376.501 0.455961 0.0053625 -0.471033 -0.755115
1.73981e+09 460.015 -284.889 -377.917 0.455092 0.0067794 -0.470116 -0.756199
1.73981e+09 460.294 -286.3 -377.862 0.452639 0.0075399 -0.470528 -0.757406
1.73981e+09 480.538 -257.655 -373.83 0.472427 0.0259932 -0.471966 -0.743899
1.73981e+09 482.411 -259.005 -371.644 0.471548 0.0268433 -0.474674 -0.742702
1.73981e+09 502.697 -228.434 -365.907 0.490125 0.0472697 -0.476428 -0.728395
1.73981e+09 507.089 -226.185 -362.318 0.488356 0.0524007 -0.477886 -0.728278
1.73981e+09 512.515 -224.532 -356.658 0.485748 0.0583072 -0.480605 -0.727783
1.73981e+09 518.04 -225.326 -348.999 0.481104 0.0640141 -0.484649 -0.727706
1.73981e+09 523.611 -225.971 -340.936 0.476011 0.0702094 -0.488491 -0.727915
1.73981e+09 529.946 -225.985 -331.782 0.471476 0.0770089 -0.493048 -0.727106
